ProductKey,CustomerKey,DateKey,InvoiceKey,Quantity,Revenue,UnitPrice
3004,1285,20110614,8050,6,22.5,3.75
737,1285,20110614,8050,6,22.5,3.75
735,1285,20110614,8050,6,22.5,3.75
736,1285,20110614,8050,6,22.5,3.75
738,1285,20110614,8050,6,22.5,3.75
414,1285,20110614,8050,24,13.200000000000001,0.55
284,1285,20110614,8050,24,13.200000000000001,0.55
816,1285,20110614,8050,1,16.95,16.95
635,1285,20110614,8050,2,17.0,8.5
2145,1285,20110614,8050,3,14.850000000000001,4.95
1464,1285,20110614,8050,12,10.2,0.85
2781,1285,20110614,8050,12,17.4,1.45
3050,1285,20110614,8050,2,11.5,5.75
632,1285,20110614,8050,8,23.6,2.95
1615,1285,20110614,8050,1,14.95,14.95
26,1285,20110614,8050,3,17.85,5.95
18,1285,20110614,8050,3,17.85,5.95
807,1285,20110614,8050,2,13.5,6.75
3047,1285,20110614,8050,1,12.5,12.5
551,1285,20110614,8050,3,14.850000000000001,4.95
2,1285,20110614,8050,4,15.0,3.75
123,1285,20110614,8050,12,19.799999999999997,1.65
1153,1285,20110614,8050,12,15.0,1.25
2794,1285,20110614,8050,2,16.5,8.25
792,1285,20110614,8050,12,15.0,1.25
994,1285,20110614,8050,12,15.0,1.25
1551,1807,20110614,8051,2,9.9,4.95
2939,1807,20110614,8051,1,12.5,12.5
743,1807,20110614,8051,6,17.700000000000003,2.95
66,1807,20110614,8051,6,5.1,0.85
173,1807,20110614,8051,6,3.9000000000000004,0.65
172,1807,20110614,8051,4,3.4,0.85
435,1807,20110614,8051,6,7.5,1.25
37,1807,20110614,8051,3,5.85,1.95
3156,1807,20110614,8051,3,6.24,2.08
3066,1807,20110614,8051,3,12.450000000000001,4.15
3157,1807,20110614,8051,1,2.08,2.08
3182,1807,20110614,8051,3,6.24,2.08
3201,1807,20110614,8051,3,6.24,2.08
436,1807,20110614,8051,4,10.2,2.55
3178,1807,20110614,8051,3,11.25,3.75
3210,1807,20110614,8051,12,19.799999999999997,1.65
3211,1807,20110614,8051,12,15.0,1.25
3209,1807,20110614,8051,12,15.0,1.25
132,1807,20110614,8051,2,13.9,6.95
133,1807,20110614,8051,1,12.75,12.75
131,1807,20110614,8051,1,5.95,5.95
634,1807,20110614,8051,1,8.5,8.5
635,1807,20110614,8051,1,8.5,8.5
661,1807,20110614,8051,1,8.5,8.5
1485,1807,20110614,8051,2,6.5,3.25
38,1807,20110614,8051,2,3.9,1.95
36,1807,20110614,8051,2,3.9,1.95
1320,1807,20110614,8051,2,12.7,6.35
1384,1807,20110614,8051,2,17.0,8.5
1889,1807,20110614,8051,3,3.75,1.25
2790,1807,20110614,8051,3,24.75,8.25
2793,1807,20110614,8051,2,16.5,8.25
2795,1807,20110614,8051,2,16.5,8.25
2794,1807,20110614,8051,3,24.75,8.25
2791,1807,20110614,8051,2,16.5,8.25
2792,1807,20110614,8051,2,16.5,8.25
2902,1807,20110614,8051,1,2.08,2.08
2018,2837,20110614,8052,3,4.949999999999999,1.65
2442,2837,20110614,8052,3,4.949999999999999,1.65
1892,2837,20110614,8052,2,5.1,2.55
2209,2837,20110614,8052,2,3.3,1.65
2177,2837,20110614,8052,3,8.850000000000001,2.95
1382,2837,20110614,8052,3,14.850000000000001,4.95
1036,2837,20110614,8052,2,9.9,4.95
1109,2837,20110614,8052,5,8.25,1.65
1038,2837,20110614,8052,2,5.9,2.95
743,2837,20110614,8052,2,5.9,2.95
1273,2837,20110614,8052,2,5.9,2.95
102,2837,20110614,8052,5,24.75,4.95
1226,2837,20110614,8052,48,40.8,0.85
378,685,20110614,8053,20,19.0,0.95
130,685,20110614,8053,3,11.850000000000001,3.95
557,685,20110614,8053,5,14.450000000000001,2.89
653,685,20110614,8053,3,29.849999999999998,9.95
1,685,20110614,8053,3,8.850000000000001,2.95
59,685,20110614,8053,1,2.95,2.95
1536,685,20110614,8053,2,13.5,6.75
1482,685,20110614,8053,2,5.9,2.95
622,685,20110614,8053,3,8.850000000000001,2.95
2645,685,20110614,8053,4,13.0,3.25
604,685,20110614,8053,4,3.4,0.85
1842,685,20110614,8053,6,2.34,0.39
1142,685,20110614,8053,3,11.25,3.75
357,685,20110614,8053,4,11.8,2.95
65,685,20110614,8053,3,12.450000000000001,4.15
2893,685,20110614,8053,3,12.450000000000001,4.15
2282,685,20110614,8053,6,15.299999999999999,2.55
1328,685,20110614,8053,6,15.299999999999999,2.55
1012,685,20110614,8053,6,15.299999999999999,2.55
529,685,20110614,8053,1,12.75,12.75
634,685,20110614,8053,1,8.5,8.5
782,685,20110614,8053,1,7.95,7.95
1215,685,20110614,8053,3,3.75,1.25
2035,685,20110614,8053,2,4.2,2.1
1360,685,20110614,8053,6,5.1,0.85
1718,685,20110614,8053,6,5.1,0.85
281,2838,20110614,8054,12,15.0,1.25
3160,2838,20110614,8054,6,24.900000000000002,4.15
3149,2838,20110614,8054,4,19.8,4.95
79,2838,20110614,8054,24,34.8,1.45
2699,2838,20110614,8054,12,15.0,1.25
2714,2838,20110614,8054,6,22.5,3.75
2645,2838,20110614,8054,12,39.0,3.25
192,2838,20110614,8054,6,22.5,3.75
3139,2838,20110614,8054,24,13.200000000000001,0.55
3137,2838,20110614,8054,24,13.200000000000001,0.55
72,2838,20110614,8054,24,13.200000000000001,0.55
1629,2838,20110614,8054,2,13.5,6.75
716,2838,20110614,8054,2,13.5,6.75
1113,2838,20110614,8054,2,15.9,7.95
1022,2838,20110614,8054,2,15.9,7.95
118,2838,20110614,8054,1,14.95,14.95
119,2838,20110614,8054,1,14.95,14.95
1485,2838,20110614,8054,12,39.0,3.25
2057,2838,20110614,8054,12,51.0,4.25
1116,2838,20110614,8054,1,16.95,16.95
817,2838,20110614,8054,1,16.95,16.95
1320,2838,20110614,8054,4,25.4,6.35
1384,2838,20110614,8054,4,34.0,8.5
3211,2838,20110614,8054,12,15.0,1.25
3210,2838,20110614,8054,12,19.799999999999997,1.65
3178,2838,20110614,8054,4,15.0,3.75
3209,2838,20110614,8054,12,15.0,1.25
661,2838,20110614,8054,2,17.0,8.5
2905,2838,20110614,8054,20,33.0,1.65
550,2838,20110614,8054,6,19.5,3.25
2143,2838,20110614,8054,4,15.8,3.95
28,2838,20110614,8054,4,15.0,3.75
1257,2838,20110614,8054,12,25.200000000000003,2.1
1017,2838,20110614,8054,12,25.200000000000003,2.1
3208,2838,20110614,8054,12,19.799999999999997,1.65
10,2838,20110614,8054,36,60.839999999999996,1.69
2391,2838,20110614,8054,1,12.75,12.75
587,2838,20110614,8054,24,30.0,1.25
357,2838,20110614,8054,6,17.700000000000003,2.95
2393,2838,20110614,8054,3,14.850000000000001,4.95
45,2838,20110614,8054,36,23.400000000000002,0.65
983,2838,20110614,8054,24,10.08,0.42
3051,2838,20110614,8054,24,39.599999999999994,1.65
582,2838,20110614,8054,12,35.400000000000006,2.95
990,2838,20110614,8054,24,10.08,0.42
678,2838,20110614,8054,25,10.5,0.42
1203,2838,20110614,8054,25,10.5,0.42
2542,2838,20110614,8054,25,10.5,0.42
2508,2838,20110614,8054,25,10.5,0.42
3019,2838,20110614,8054,20,41.6,2.08
3014,2838,20110614,8054,20,33.0,1.65
3147,2838,20110614,8054,6,24.900000000000002,4.15
567,2838,20110614,8054,10,19.5,1.95
195,2838,20110614,8054,10,16.5,1.65
3019,692,20110614,8055,3,6.24,2.08
3016,692,20110614,8055,2,4.16,2.08
3014,692,20110614,8055,2,3.3,1.65
198,692,20110614,8055,4,8.4,2.1
3069,692,20110614,8055,6,9.899999999999999,1.65
53,692,20110614,8055,2,13.9,6.95
675,692,20110614,8055,1,3.95,3.95
2143,692,20110614,8055,1,3.95,3.95
3079,692,20110614,8055,3,4.949999999999999,1.65
3078,692,20110614,8055,3,4.949999999999999,1.65
127,692,20110614,8055,1,2.95,2.95
3179,692,20110614,8055,1,2.95,2.95
1142,692,20110614,8055,3,11.25,3.75
2168,692,20110614,8055,2,9.9,4.95
1034,692,20110614,8055,2,7.5,3.75
3214,692,20110614,8055,1,3.95,3.95
3215,692,20110614,8055,1,3.95,3.95
3208,19,20110614,8056,24,39.599999999999994,1.65
3066,19,20110614,8056,18,74.7,4.15
618,19,20110614,8056,24,61.199999999999996,2.55
86,19,20110614,8056,24,30.0,1.25
3216,19,20110614,8056,24,34.8,1.45
2,19,20110614,8056,24,90.0,3.75
130,19,20110614,8056,12,47.400000000000006,3.95
125,19,20110614,8056,12,35.400000000000006,2.95
1563,19,20110614,8056,36,38.160000000000004,1.06
378,2016,20110614,8057,2,1.9,0.95
582,2016,20110614,8057,2,5.9,2.95
772,2016,20110614,8057,2,17.9,8.95
1319,2016,20110614,8057,2,3.3,1.65
33,2016,20110614,8057,2,2.5,1.25
2293,2016,20110614,8057,2,5.1,2.55
235,2016,20110614,8057,1,7.95,7.95
408,2016,20110614,8057,2,7.5,3.75
2450,2016,20110614,8057,4,6.6,1.65
182,2016,20110614,8057,4,5.0,1.25
163,2016,20110614,8057,1,0.85,0.85
1066,2016,20110614,8057,2,7.5,3.75
340,2016,20110614,8057,6,5.1,0.85
89,2016,20110614,8057,4,10.2,2.55
3046,2016,20110614,8057,4,25.0,6.25
445,2016,20110614,8057,2,2.9,1.45
1336,2016,20110614,8057,1,0.65,0.65
929,2016,20110614,8057,1,0.42,0.42
1473,2016,20110614,8057,2,5.1,2.55
434,2016,20110614,8057,2,6.5,3.25
1565,2016,20110614,8057,2,5.9,2.95
107,2016,20110614,8057,2,5.9,2.95
556,2016,20110614,8057,2,2.5,1.25
2684,2016,20110614,8057,2,5.9,2.95
179,2016,20110614,8057,2,3.9,1.95
402,2016,20110614,8057,2,4.2,2.1
3217,2016,20110614,8057,1,1.65,1.65
2858,2016,20110614,8057,1,1.65,1.65
181,2016,20110614,8057,2,2.9,1.45
3048,2016,20110614,8057,3,18.75,6.25
895,2016,20110614,8057,2,8.3,4.15
598,2016,20110614,8057,2,8.3,4.15
1192,2016,20110614,8057,2,5.9,2.95
65,2016,20110614,8057,2,8.3,4.15
1761,2016,20110614,8057,4,5.0,1.25
1757,2016,20110614,8057,6,12.600000000000001,2.1
1568,2016,20110614,8057,2,1.3,0.65
436,2016,20110614,8057,2,5.1,2.55
1318,2016,20110614,8057,2,4.2,2.1
12,2016,20110614,8057,2,4.2,2.1
1137,2016,20110614,8057,2,4.2,2.1
42,2016,20110614,8057,2,7.5,3.75
112,2016,20110614,8057,2,7.5,3.75
855,2016,20110614,8057,1,0.39,0.39
1464,2016,20110614,8057,5,4.25,0.85
3059,2016,20110614,8057,2,15.0,7.5
782,2016,20110614,8057,1,7.95,7.95
3056,2016,20110614,8057,6,14.940000000000001,2.49
248,2016,20110614,8057,1,1.25,1.25
3163,2016,20110614,8057,4,6.76,1.69
126,2016,20110614,8057,4,6.6,1.65
3070,2016,20110614,8057,4,11.56,2.89
3060,2016,20110614,8057,1,12.5,12.5
3050,2016,20110614,8057,2,11.5,5.75
1216,2016,20110614,8057,2,9.9,4.95
102,2016,20110614,8057,1,4.95,4.95
3076,2016,20110614,8057,10,12.5,1.25
3004,2016,20110614,8057,4,15.0,3.75
3005,2016,20110614,8057,4,19.8,4.95
1450,2016,20110614,8057,3,8.850000000000001,2.95
664,2016,20110614,8057,2,5.9,2.95
2104,2016,20110614,8057,2,5.9,2.95
1449,2016,20110614,8057,2,5.9,2.95
291,2016,20110614,8057,1,2.95,2.95
1181,2016,20110614,8057,4,2.6,0.65
1260,2016,20110614,8057,4,2.6,0.65
1183,2016,20110614,8057,4,2.6,0.65
1184,2016,20110614,8057,4,2.6,0.65
1836,2016,20110614,8057,2,25.5,12.75
1631,2016,20110614,8057,2,25.5,12.75
1720,2016,20110614,8057,2,25.5,12.75
609,2016,20110614,8057,2,25.5,12.75
3035,2016,20110614,8057,4,13.0,3.25
1468,2016,20110614,8057,1,1.45,1.45
313,2016,20110614,8057,1,1.45,1.45
457,2016,20110614,8057,4,5.0,1.25
2948,2016,20110614,8057,2,7.5,3.75
2923,2016,20110614,8057,8,33.2,4.15
28,2016,20110614,8057,1,3.75,3.75
200,2016,20110614,8057,1,3.75,3.75
27,2016,20110614,8057,2,7.5,3.75
1300,2016,20110614,8057,1,6.95,6.95
529,2016,20110614,8057,2,25.5,12.75
3036,2016,20110614,8057,4,16.6,4.15
3039,2016,20110614,8057,12,19.799999999999997,1.65
892,2016,20110614,8057,2,2.98,1.49
3040,2016,20110614,8057,12,19.799999999999997,1.65
1826,2016,20110614,8057,1,4.95,4.95
3037,2016,20110614,8057,4,39.8,9.95
3000,2016,20110614,8057,8,39.6,4.95
2999,2016,20110614,8057,24,30.0,1.25
1288,2016,20110614,8057,2,5.1,2.55
1977,2016,20110614,8057,2,5.1,2.55
15,2016,20110614,8057,6,25.5,4.25
2128,2016,20110614,8057,6,7.5,1.25
2856,2016,20110614,8057,4,19.8,4.95
480,2016,20110614,8057,4,5.8,1.45
1255,2016,20110614,8057,4,5.8,1.45
161,2016,20110614,8057,1,8.5,8.5
159,2016,20110614,8057,1,8.5,8.5
160,2016,20110614,8057,1,8.5,8.5
10,2016,20110614,8057,16,27.04,1.69
2145,19,20110614,8058,24,102.0,4.25
3137,19,20110614,8059,48,26.400000000000002,0.55
3214,19,20110614,8059,12,41.400000000000006,3.45
3215,19,20110614,8059,12,41.400000000000006,3.45
401,1552,20110614,8060,12,10.2,0.85
1298,1552,20110614,8060,2,19.9,9.95
2145,1552,20110614,8060,6,29.700000000000003,4.95
1314,1552,20110614,8060,12,19.799999999999997,1.65
212,1552,20110614,8060,48,204.0,4.25
1525,1552,20110614,8060,12,35.400000000000006,2.95
2856,1552,20110614,8060,2,9.9,4.95
2853,1552,20110614,8060,20,25.0,1.25
2220,1552,20110614,8060,12,25.200000000000003,2.1
3212,1552,20110614,8060,6,22.5,3.75
3218,1552,20110614,8060,1,12.5,12.5
2145,1552,20110614,8061,3,14.850000000000001,4.95
3062,1678,20110614,8062,12,9.959999999999999,0.83
3067,1678,20110614,8062,12,19.799999999999997,1.65
3218,1678,20110614,8062,1,12.5,12.5
876,1678,20110614,8062,12,15.0,1.25
896,1678,20110614,8062,8,13.52,1.69
100,1678,20110614,8062,12,10.2,0.85
1629,1678,20110614,8062,2,13.5,6.75
1113,1678,20110614,8062,2,15.9,7.95
716,1678,20110614,8062,2,13.5,6.75
3152,1678,20110614,8062,4,19.8,4.95
3147,1678,20110614,8062,6,24.900000000000002,4.15
3154,1678,20110614,8062,6,17.34,2.89
3129,1678,20110614,8062,12,15.0,1.25
1022,1678,20110614,8062,2,15.9,7.95
1557,1678,20110614,8062,8,30.0,3.75
605,1678,20110614,8062,1,9.95,9.95
3219,76,20110614,8063,3,4.949999999999999,1.65
3220,76,20110614,8063,3,4.949999999999999,1.65
3221,76,20110614,8063,3,4.949999999999999,1.65
3222,76,20110614,8063,6,9.899999999999999,1.65
3223,76,20110614,8063,1,1.45,1.45
3224,76,20110614,8063,1,1.45,1.45
3216,76,20110614,8063,1,1.45,1.45
86,76,20110614,8063,1,1.25,1.25
271,76,20110614,8063,5,6.25,1.25
270,76,20110614,8063,6,7.5,1.25
992,76,20110614,8063,3,3.75,1.25
831,76,20110614,8063,4,5.0,1.25
994,76,20110614,8063,7,8.75,1.25
85,76,20110614,8063,8,10.0,1.25
86,76,20110614,8063,24,30.0,1.25
792,76,20110614,8063,6,7.5,1.25
992,76,20110614,8063,6,7.5,1.25
410,76,20110614,8063,24,30.0,1.25
270,76,20110614,8063,24,30.0,1.25
122,1949,20110614,8064,64,41.6,0.65
1221,1949,20110614,8064,25,10.5,0.42
1211,1949,20110614,8064,25,10.5,0.42
189,1949,20110614,8064,12,5.04,0.42
316,1949,20110614,8064,12,5.04,0.42
2143,1949,20110614,8064,1,3.95,3.95
889,1949,20110614,8064,12,5.04,0.42
181,1949,20110614,8064,1,1.45,1.45
1571,1949,20110614,8064,3,5.85,1.95
2219,1949,20110614,8064,1,0.65,0.65
519,1949,20110614,8064,1,1.65,1.65
44,1949,20110614,8064,10,4.2,0.42
690,1949,20110614,8064,10,4.2,0.42
1847,1949,20110614,8064,10,37.5,3.75
671,1949,20110614,8064,8,13.2,1.65
122,2099,20110614,8065,144,79.2,0.55
151,2099,20110614,8065,2,13.5,6.75
145,2099,20110614,8065,3,12.75,4.25
3110,2099,20110614,8065,1,15.0,15.0
2855,2382,20110614,8066,24,30.0,1.25
1534,2382,20110614,8066,23,9.66,0.42
1221,2382,20110614,8066,25,10.5,0.42
823,2382,20110614,8066,1,9.95,9.95
1291,2382,20110614,8066,23,28.75,1.25
892,2382,20110614,8066,23,34.27,1.49
3214,2839,20110614,8067,4,15.8,3.95
3215,2839,20110614,8067,4,15.8,3.95
3225,2839,20110614,8067,4,15.8,3.95
3045,2839,20110614,8067,12,19.799999999999997,1.65
2768,2839,20110614,8067,8,18.0,2.25
2771,2839,20110614,8067,8,18.0,2.25
170,2839,20110614,8067,12,10.2,0.85
2902,2839,20110614,8067,10,19.5,1.95
2903,2839,20110614,8067,10,16.5,1.65
36,2839,20110614,8067,12,23.4,1.95
961,2839,20110614,8067,12,5.04,0.42
189,2839,20110614,8067,12,5.04,0.42
571,2839,20110614,8067,12,7.800000000000001,0.65
574,2839,20110614,8067,12,7.800000000000001,0.65
572,2839,20110614,8067,12,7.800000000000001,0.65
570,2839,20110614,8067,12,7.800000000000001,0.65
3049,2839,20110614,8067,2,16.5,8.25
3048,1870,20110614,8068,12,64.67999999999999,5.39
2699,1870,20110614,8068,72,76.32000000000001,1.06
193,1870,20110614,8068,48,69.6,1.45
125,1870,20110614,8068,18,53.1,2.95
529,1870,20110614,8068,2,25.5,12.75
170,1870,20110614,8068,100,72.0,0.72
102,1870,20110614,8068,12,51.0,4.25
739,1870,20110614,8068,10,67.5,6.75
1259,1870,20110614,8068,24,49.92,2.08
1215,1870,20110614,8068,20,25.0,1.25
3138,1870,20110614,8069,24,34.8,1.45
350,1870,20110614,8069,100,179.0,1.79
3212,1870,20110614,8070,36,122.04,3.39
2793,2078,20110614,8071,2,16.5,8.25
2945,2078,20110614,8071,12,9.959999999999999,0.83
2977,2078,20110614,8071,2,15.9,7.95
2976,2078,20110614,8071,2,15.9,7.95
3059,2078,20110614,8071,2,15.0,7.5
1282,2078,20110614,8071,2,25.5,12.75
3021,2078,20110614,8071,2,11.5,5.75
1382,2078,20110614,8071,16,79.2,4.95
437,2078,20110614,8071,8,20.4,2.55
436,2078,20110614,8071,8,20.4,2.55
2953,2078,20110614,8071,2,31.9,15.95
529,2078,20110614,8071,2,25.5,12.75
131,2078,20110614,8071,3,17.85,5.95
292,667,20110614,8072,1,0.42,0.42
2280,667,20110614,8072,6,15.299999999999999,2.55
2286,667,20110614,8072,6,15.299999999999999,2.55
569,667,20110614,8072,2,1.7,0.85
800,667,20110614,8072,2,1.7,0.85
2905,667,20110614,8072,1,1.65,1.65
2383,667,20110614,8072,4,1.56,0.39
3014,667,20110614,8072,1,1.65,1.65
434,667,20110614,8072,1,3.25,3.25
180,667,20110614,8072,1,3.75,3.75
65,667,20110614,8072,7,29.050000000000004,4.15
598,667,20110614,8072,10,41.5,4.15
895,667,20110614,8072,5,20.75,4.15
2893,667,20110614,8072,10,41.5,4.15
1180,667,20110614,8072,3,3.75,1.25
830,667,20110614,8072,3,3.75,1.25
324,667,20110614,8072,3,3.75,1.25
1149,667,20110614,8072,5,12.75,2.55
1465,667,20110614,8072,5,10.5,2.1
325,667,20110614,8072,3,4.949999999999999,1.65
647,667,20110614,8072,3,4.949999999999999,1.65
1842,2840,20110614,8073,48,18.72,0.39
2694,2840,20110614,8073,24,46.8,1.95
1962,2840,20110614,8073,36,27.0,0.75
2257,2840,20110614,8073,48,13.919999999999998,0.29
1884,2840,20110614,8073,24,4.5600000000000005,0.19
256,2840,20110614,8073,24,9.36,0.39
2785,2840,20110614,8073,24,9.36,0.39
2383,2840,20110614,8073,48,18.72,0.39
2195,2840,20110614,8073,36,6.84,0.19
3084,2145,20110615,8074,2,15.8,7.9
2950,2145,20110615,8074,12,17.4,1.45
2935,2145,20110615,8074,4,16.6,4.15
2938,2145,20110615,8074,3,17.25,5.75
2942,2145,20110615,8074,2,16.5,8.25
2947,2145,20110615,8074,2,20.8,10.4
2951,2145,20110615,8074,6,14.940000000000001,2.49
816,2145,20110615,8074,1,16.95,16.95
635,2145,20110615,8074,2,17.0,8.5
1960,2145,20110615,8075,48,40.8,0.85
718,2145,20110615,8075,48,40.8,0.85
139,2145,20110615,8075,10,20.8,2.08
67,2145,20110615,8075,10,16.5,1.65
1444,2145,20110615,8075,5,14.75,2.95
1241,2145,20110615,8075,6,15.299999999999999,2.55
192,2145,20110615,8075,6,22.5,3.75
73,2145,20110615,8075,24,13.200000000000001,0.55
3219,2145,20110615,8075,6,9.899999999999999,1.65
3221,2145,20110615,8075,6,9.899999999999999,1.65
3222,2145,20110615,8075,6,9.899999999999999,1.65
3220,2145,20110615,8075,6,9.899999999999999,1.65
1005,2145,20110615,8075,12,19.799999999999997,1.65
1,2145,20110615,8075,12,35.400000000000006,2.95
636,2145,20110615,8075,24,20.4,0.85
122,2145,20110615,8075,32,20.8,0.65
1282,2145,20110615,8075,2,25.5,12.75
55,2145,20110615,8075,6,15.299999999999999,2.55
56,2145,20110615,8075,6,17.700000000000003,2.95
228,2145,20110615,8075,2,19.9,9.95
218,2145,20110615,8075,8,23.6,2.95
3108,2145,20110615,8075,24,30.0,1.25
10,2145,20110615,8075,24,40.56,1.69
26,2145,20110615,8075,6,35.7,5.95
18,2145,20110615,8075,6,35.7,5.95
46,1031,20110615,8076,3,54.0,18.0
66,1031,20110615,8076,96,61.44,0.64
173,1031,20110615,8076,120,78.0,0.65
1956,1031,20110615,8076,12,131.39999999999998,10.95
1110,1031,20110615,8076,8,10.0,1.25
1206,1031,20110615,8076,20,17.0,0.85
35,1031,20110615,8076,12,35.400000000000006,2.95
1094,1031,20110615,8076,12,30.599999999999998,2.55
288,1031,20110615,8076,10,16.5,1.65
67,1031,20110615,8076,10,16.5,1.65
1568,1031,20110615,8076,24,15.600000000000001,0.65
1466,1031,20110615,8076,20,25.0,1.25
297,1031,20110615,8076,12,10.2,0.85
894,1501,20110615,8077,720,151.2,0.21
3005,216,20110615,8078,9,44.550000000000004,4.95
1382,216,20110615,8078,4,19.8,4.95
3042,216,20110615,8078,96,171.84,1.79
2791,216,20110615,8078,2,16.5,8.25
158,216,20110615,8078,3,17.85,5.95
3210,216,20110615,8078,12,19.799999999999997,1.65
3209,216,20110615,8078,12,15.0,1.25
3211,216,20110615,8078,12,15.0,1.25
3178,216,20110615,8078,4,15.0,3.75
3184,216,20110615,8078,8,6.8,0.85
3183,216,20110615,8078,8,6.8,0.85
46,216,20110615,8078,4,72.0,18.0
246,216,20110615,8079,12,15.0,1.25
1414,216,20110615,8079,6,15.299999999999999,2.55
69,216,20110615,8079,12,30.599999999999998,2.55
997,216,20110615,8079,12,23.4,1.95
3014,216,20110615,8079,10,16.5,1.65
3016,216,20110615,8079,10,20.8,2.08
3147,216,20110615,8079,6,24.900000000000002,4.15
3160,216,20110615,8079,6,24.900000000000002,4.15
3148,216,20110615,8079,6,24.900000000000002,4.15
3152,216,20110615,8079,4,19.8,4.95
3138,216,20110615,8079,12,17.4,1.45
1787,216,20110615,8079,12,15.0,1.25
68,216,20110615,8079,6,15.299999999999999,2.55
830,216,20110615,8079,12,15.0,1.25
105,216,20110615,8079,6,35.7,5.95
389,216,20110615,8079,4,31.8,7.95
104,216,20110615,8079,3,17.85,5.95
73,2841,20110615,8080,8,4.4,0.55
951,2841,20110615,8080,48,69.6,1.45
71,2841,20110615,8080,12,6.6000000000000005,0.55
285,2841,20110615,8080,12,6.6000000000000005,0.55
72,2841,20110615,8080,24,13.200000000000001,0.55
284,2841,20110615,8080,24,13.200000000000001,0.55
70,2841,20110615,8080,24,13.200000000000001,0.55
3041,2841,20110615,8080,1,8.25,8.25
3049,2841,20110615,8080,1,8.25,8.25
897,2286,20110615,8081,12,39.0,3.25
1226,2286,20110615,8081,12,10.2,0.85
126,2286,20110615,8081,12,19.799999999999997,1.65
766,2286,20110615,8081,12,19.799999999999997,1.65
783,2286,20110615,8081,12,10.2,0.85
2768,2286,20110615,8081,8,18.0,2.25
80,2286,20110615,8081,3,14.850000000000001,4.95
3054,2286,20110615,8081,6,22.5,3.75
406,2286,20110615,8081,12,10.2,0.85
1600,2286,20110615,8081,12,7.08,0.59
194,947,20110615,8082,2,4.2,2.1
715,947,20110615,8082,2,4.2,2.1
1205,947,20110615,8082,1,2.95,2.95
1523,947,20110615,8082,36,7.56,0.21
2286,947,20110615,8082,3,7.6499999999999995,2.55
568,947,20110615,8082,3,4.949999999999999,1.65
670,947,20110615,8082,3,3.75,1.25
951,947,20110615,8082,3,4.35,1.45
3163,947,20110615,8082,3,4.949999999999999,1.65
2855,947,20110615,8082,24,30.0,1.25
2280,947,20110615,8082,6,15.299999999999999,2.55
3057,947,20110615,8082,6,17.34,2.89
41,947,20110615,8082,4,13.0,3.25
973,947,20110615,8082,2,2.5,1.25
1501,947,20110615,8082,2,2.5,1.25
1245,947,20110615,8082,2,2.5,1.25
519,947,20110615,8082,3,4.949999999999999,1.65
520,947,20110615,8082,3,4.949999999999999,1.65
381,947,20110615,8082,3,6.300000000000001,2.1
536,947,20110615,8082,12,5.04,0.42
427,947,20110615,8082,2,0.84,0.42
292,947,20110615,8082,6,2.52,0.42
3137,947,20110615,8082,3,1.6500000000000001,0.55
3139,947,20110615,8082,3,1.6500000000000001,0.55
313,947,20110615,8082,2,2.9,1.45
66,947,20110615,8082,4,3.4,0.85
3131,947,20110615,8082,6,3.3000000000000003,0.55
173,947,20110615,8082,4,2.6,0.65
1821,947,20110615,8082,3,2.55,0.85
172,947,20110615,8082,4,3.4,0.85
409,947,20110615,8082,24,6.959999999999999,0.29
407,947,20110615,8082,12,3.4799999999999995,0.29
711,2842,20110615,8083,6,17.700000000000003,2.95
3049,2842,20110615,8083,2,16.5,8.25
3036,2842,20110615,8083,4,16.6,4.15
3119,2842,20110615,8083,24,30.0,1.25
3037,2842,20110615,8083,2,19.9,9.95
3152,2842,20110615,8083,4,19.8,4.95
3211,2842,20110615,8083,12,15.0,1.25
3175,2842,20110615,8083,12,15.0,1.25
3178,2842,20110615,8083,4,15.0,3.75
3138,2842,20110615,8083,12,17.4,1.45
3137,2842,20110615,8083,24,13.200000000000001,0.55
3139,2842,20110615,8083,24,13.200000000000001,0.55
529,2842,20110615,8083,2,25.5,12.75
241,2842,20110615,8083,8,16.8,2.1
477,2842,20110615,8083,4,23.8,5.95
1556,2842,20110615,8083,12,4.68,0.39
2495,2842,20110615,8083,12,4.68,0.39
1477,2842,20110615,8083,6,17.700000000000003,2.95
2645,2842,20110615,8083,6,19.5,3.25
1095,2842,20110615,8083,6,22.5,3.75
803,2842,20110615,8083,10,8.5,0.85
2145,2842,20110615,8083,3,14.850000000000001,4.95
687,2842,20110615,8083,12,19.799999999999997,1.65
582,2842,20110615,8083,6,17.700000000000003,2.95
46,2842,20110615,8083,3,84.0,28.0
734,1670,20110615,8084,1,7.65,7.65
3066,1670,20110615,8084,1,4.15,4.15
262,1670,20110615,8084,13,33.15,2.55
3037,1923,20110615,8085,20,160.0,8.0
529,1923,20110615,8086,10,40.0,4.0
3054,16,20110615,8087,48,157.92000000000002,3.29
3131,16,20110615,8087,120,50.4,0.42
3137,16,20110615,8087,120,50.4,0.42
2907,16,20110615,8087,100,145.0,1.45
3148,16,20110615,8087,48,180.0,3.75
3147,16,20110615,8087,48,180.0,3.75
3154,16,20110615,8087,48,119.52000000000001,2.49
3149,16,20110615,8087,24,99.60000000000001,4.15
3156,16,20110615,8087,6,12.48,2.08
3157,16,20110615,8087,6,12.48,2.08
